X,Y,Z,Name,description
5.431112,52.015256,0,Leersumse Kei,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Utrecht <b>Alt Name:</b> Kei van Leersum <br /> Pos Accuracy: <b>5</b> Condition: <b>5</b> (5 is best)   Ambience: <b>2</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.015256 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.431112<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/Leersumse_Kei.jpg"" align=""right"" valign=""top""></a>
<br />
                    De Leersumse Kei is a large glacial erratic in Leersum. It was found in 1900 and it weighs around 12 tons.. Source and further reading: www.aardkundigewaarden.nl...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48219"" >Link To More Information</a><br />
                    "
6.495427,52.234389,0,Long Tom (Markelo),"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Overijssel <br /> Pos Accuracy: <b>5</b> Condition: <b>5</b> (5 is best)   Ambience: <b>2</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.234389 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.495427<br />
                    Natural Stone / Erratic / Other Natural Feature in Overijssel. Long Tom is a large glacial erratic at the tourist office in Markelo. It was found somewhere around 1900 on the Kattenberg and moved to i...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48226"" >Link To More Information</a><br />
                    "
6.46099,53.06636,0,Norg Kerk Hunebed,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.06636 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.46099<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/Norg_kerk.jpg"" align=""right"" valign=""top""></a>
<br />
                    Erratics at Norg in Drenthe. . Just a few stones of a long-trashed hunebed lie in the graveyard of Norg church on the main drag of the village. We also spotted some stones which had been tarmac'd arou...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=11060"" >Link To More Information</a><br />
                    "
5.59097,52.66175,0,Ommelebommelesteen,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Flevoland <b>Alt Name:</b> OmmelebommelestiÃªn <br /> Pos Accuracy: <b>4</b> Condition: <b>5</b> (5 is best)   Ambience: <b>4</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 52.66175 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.59097<br />
                    Natural Stone / Erratic / Other Natural Feature in Flevoland. Erratic stone in the IJsselmeer (previously Zuiderzee), visible from the shore of the former fisher's island Urk, surrounded with folklore...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=58595"" >Link To More Information</a><br />
                    "
6.81642,52.87269,0,Poolshoogte zwerfstenen,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.87269 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.81642<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/20210623_112224.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic / Other Natural Feature in Drenthe. At least two erratics: the first stands next to the terrace of restaurant âPoolshoogteâ and has a split top. <br /><br />
The second on...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=56089"" >Link To More Information</a><br />
                    "
5.98417,53.19255,0,Poppestien,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Friesland <b>Alt Name:</b> Poppesteen. <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.19255 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.98417<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/20210622_105057.jpg"" align=""right"" valign=""top""></a>
<br />
                    Big flat boulder of pink granite in Friesland. Was moved to this spot in the 19th century, originally it was placed on a small flat hill, surrounded by trees. According to local lore, the stone is con...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=53880"" >Link To More Information</a><br />
                    "
6.702016,52.018051,0,Steen van Meddo,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Gelderland <br /> Pos Accuracy: <b>5</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.018051 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.702016<br />
                    Natural Stone / Erratic / Other Natural Feature in Gelderland. On the grounds of the local soccer club in Meddo there is a large glacial erratic measuring 4.5 x 2.85 x 2.1 m and weighing around 40.000...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48195"" >Link To More Information</a><br />
                    "
6.872522,52.770136,0,Steen van Noordbarge,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <b>Alt Name:</b> D48, The Noordbarge Stone <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.770136 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.872522<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/20210625_133601.jpg"" align=""right"" valign=""top""></a>
<br />
                    The Steen van Noordbarge (Noordbarge Stone) is a glacial erratic that was in the past wrongly identified as a hunebed (passage grave). When Albert van Giffen was cataloguing the passage graves in Dren...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=45134"" >Link To More Information</a><br />
                    "
6.9287,52.808938,0,The Broken Circle,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.808938 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.9287<br />
                    Erratic in Drenthe. The Broken Circle is an artwork (land art) from 1971 by Robert Smithson. At the centre of the circle lies a 40.8 tonne glacial erratic.<br />
<br />
The dimensions are: 4.50 x 2....<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48189"" >Link To More Information</a><br />
                    "
6.700614,52.905042,0,Trekkerskei,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>5</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.905042 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.700614<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/SAM_5857_Trekkerskei.JPG"" align=""right"" valign=""top""></a>
<br />
                    The Trekkerskei is a large glacial erratic in the village of Schoonloo. It was discovered in 1966 and weighs over 25.000 kg. It used to stand in the village of Rolde. ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48176"" >Link To More Information</a><br />
                    "
6.76672,52.90448,0,Westdorper zwerfkeien,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <b>Alt Name:</b> Westdorp pseudo hunebed <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.90448 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.76672<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/flk50362532347.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic / Other Natural Feature in Drenthe. In 2002 this ""hunebed"" was built by farmers, with boulders from the area. Initially it was tolerated by the municipality of Borger Odoorn, b...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54712"" >Link To More Information</a><br />
                    "
5.18313,52.2508,0,Zwerfkei Aardjesberg,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Noord-Holland <br /> Pos Accuracy: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.2508 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.18313<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/zgf_IMG_2195.jpg"" align=""right"" valign=""top""></a>
<br />
                    Boulder, probably coming from the loam pit nearby. The pit was started in prehistoric times but was later enlarged.. Dutch article  about the archaeological significance of the area. <br />
...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=58854"" >Link To More Information</a><br />
                    "
6.83233,52.93089,0,Zwerfkei Buinen,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.93089 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.83233<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/20210617_153844.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic / Other Natural Feature in Drenthe. Large erratic laying along the Hoofdstraat in a piece of green, surrounded by flowers...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54714"" >Link To More Information</a><br />
                    "
6.73467,53.01653,0,Zwerfkei Eext,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.01653 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.73467<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/cvt_DSC00102.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic / Other Natural Feature in Drenthe. Enormous block of granite, about 2 meters large, near the corner of Kerkstraat and Brinkstraat...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54715"" >Link To More Information</a><br />
                    "
6.89894,52.78936,0,Zwerfkei Emmen Stationsplein,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.78936 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.89894<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/20210625_114413b.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic / Other Natural Feature in Drenthe. ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54717"" >Link To More Information</a><br />
                    "
6.66925,52.93722,0,Zwerfkei Grolloo,"
        <b>Type:</b> Natural Stone / Erratic / Other Natural Feature <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.93722 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.66925<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/wwu_IMG_3688M.jpg"" align=""right"" valign=""top""></a>
<br />
                    Natural Stone / Erratic in Drenthe. ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54718"" >Link To More Information</a><br />
                    "
